note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
69b1262f0000000004002d71,normal,Paula’s Choice宝拉珍选正式登陆Sephora！,"香港🇭🇰宝子集合📣
刷酸鼻祖Paula’s Choice宝拉珍选
终于正式登陆Sephora HK啦🥳
不用再蹲代购、等海淘
Sephora HK就能直接买买买！
	
作为成分党封神的宝藏品牌
Paula’s Choice宝拉珍选从来靠实力说话
“成分决定一切”的理念真的太戳人✅
今天就给大家扒一扒
它家值得冲的王牌产品👑
新手闭眼入不踩雷！
	
✅ 温和焕肤｜2%水杨酸精华液
成分党必冲的温和焕肤款🤩
温和代谢面部老废角
不像普通去角质产品那样刺激
敏感肌也能放心用✅
	
✅ 精华双巨头｜抗老+维稳双在线
▪️ 0.3% A醇+2%补骨脂酚精华乳
抗老党狂喜的精华乳👏
能有效促进胶原生成、淡化细纹
改善皮肤自然老化和光老化问题
新手可以慢慢建立耐受，抗初老入门必入款
	
▪️ 活萃肌秘逆龄精华
划重点‼️
比台湾地区更早推出的狠货哦🤫
主打抗氧维稳、延缓肌肤老化
成分扎实不花哨，帮助肌肤抵御外界刺激
改善暗沉倦容
长期用能维持肌肤稳定状态
	
✅ 面霜双选择｜适配不同肤质需求
▪️ 高效胜肽胶原紧致霜
修护抗老两不误的多肽面霜✨
添加高活性多肽成分
能刺激胶原蛋白新生、舒缓肌肤
还能强化肌肤屏障
	
▪️净透无油水凝乳
油痘肌、混油皮直接锁死这瓶🔒
无油配方清爽不黏腻
上脸快速吸收，不会闷痘泛油
夏天用也完全无负担，油皮维稳必备～
	
✅ 身体乳双王牌｜针对性解决身体肌问题
▪️ 10%果酸身体乳
含高浓度果酸(AHA)
能温和代谢老废角质
改善手肘、膝盖暗沉不均
坚持用下来，全身皮肤都变得透亮发光✨
	
▪️ 2%果酸身体乳
油痘肌宝子直接锁死这瓶🔒
2%水杨酸(BHA)能深入毛孔
溶解油脂、疏通毛孔
对付后背痘、前胸痘超有效
还添加了舒缓成分，刷酸也不刺激～
	
作为不靠营销、只靠实力的成分党品牌
Paula’s Choice宝拉珍选
每一款产品都经得起推敲
现在Sephora HK就能直接买到
再也不用为了正品费心❤️
赶紧来，把这些宝藏好物带回家！
	
#SephoraHK[话题]# #Sephora[话题]# #PaulasChoice[话题]# #宝拉珍选必买[话题]# #成分党护肤[话题]# #多肽面霜[话题]# #无油面霜[话题]# #身体乳推荐[话题]# #油痘肌好物[话题]# #刷酸好物[话题]#",,1773396016000,1773217327000,6219100c000000001000498b,SEPHORA HK,https://sns-avatar-qc.xhscdn.com/avatar/6735cc4abb615b00019ec1c4.jpg,39,20,3,3,中国香港,"http://sns-webpic-qc.xhscdn.com/202604082234/6149cee0f138cfb9cb7bb2b08d0623f6/spectrum/1040g0k031tim2oiqmg005ogp20640icb1k6h51g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/5503da4cdafb0fcda85190721f5f97b4/spectrum/1040g0k031tim2oiqmg0g5ogp20640icb1vqkjcg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/a80b63a08db06124bcafc24753e5cc8a/spectrum/1040g0k031tim2oiqmg105ogp20640icbcuptj70!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/69846f930e36bcd299980826841cc987/spectrum/1040g0k031tim2oiqmg1g5ogp20640icbv5bhbgg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/447723b499407043505ba3eb87822245/spectrum/1040g0k031tim2oiqmg205ogp20640icbon52430!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/12859784430d3fe128b25a066df82a25/spectrum/1040g0k031tim2oiqmg2g5ogp20640icbue7kbig!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/ca7829a953d4378ed93bf6a15216d76b/spectrum/1040g0k031tim2oiqmg305ogp20640icbdje0b1g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/aae56d2b782c5afe61f3cc9441d72a84/spectrum/1040g0k031tim2oiqmg3g5ogp20640icbqq4j0ho!nd_dft_wlteh_webp_3","SephoraHK,Sephora,PaulasChoice,宝拉珍选必买,成分党护肤,多肽面霜,无油面霜,身体乳推荐,油痘肌好物,刷酸好物",1775658874459,https://www.xiaohongshu.com/explore/69b1262f0000000004002d71?xsec_token=ABY6AXdcniIciJaLgoAgaPLDdW6u1025F9x4-ams76ZE4=&xsec_source=pc_search,宝拉珍选成分,ABY6AXdcniIciJaLgoAgaPLDdW6u1025F9x4-ams76ZE4=
5f7f06590000000001002888,normal,宝拉珍选 平衡保湿凝胶 烟酰胺 控油 抗氧化,"宝拉珍选Paula’s Choice平衡保湿凝胶
保湿力度👍完美契合混合皮至油皮，其它肤质使用的话，后续保湿力略微欠佳[石化R]，无香料色素
本文为视频笔记🎬，补充图文笔记📒
以往选择凝胶类的保湿产品，我都会考虑倩碧家的无油黄油、无油黄油啫喱或者科颜氏的无油保湿啫喱
这些啫喱，[自拍R]好用是好用，也不会造成粉刺痘痘，保湿又清爽，但再就没有其它功效性了🥀
作为一个早C晚A，夜间使用视黄醇的死党，对黄金组合烟酰胺自然是爱的不要不要，除了搭配烟酰胺精华，[哇R]巴不得爽肤水、乳液也都有烟酰胺，好给我那视黄醇双剑合璧，傲视天下抗光老化
[失望R]然而我又是一个城墙型大油皮，有时候用个PM乳，都能因为叠加太多精华，蹦出一两个痘痘，[斜眼R]所以还是只能把目标锁定在比乳液更为清爽无油的啫喱或凝胶上了T T
平衡凝胶一开始，也只是冲着烟酰胺较高浓度，抱着试一试的态度买了一只使用，[萌萌哒R]嚯嚯首次使用，它的质地怎么说呢，居然能让你从【怀疑人生的“会不会搓泥”的炼狱感】蹿腾到【哇哇哇！这么清爽的天堂感】；对！就是这种夸张的感觉——3秒前好像有点厚重疑似搓泥，⏰3秒后，肤感细腻柔滑保湿
作为一个成分控，也得说说平衡凝胶的🔬核心成分：
【保湿剂组合】
⭕️甘油、透明质酸、磷脂质、乙基己基甘油
甘油和乙基己基甘油，名称中带有油字，但其实甘油是醇类，保湿效果较显著，将水分留在角质层；但1g甘油仅可吸附0.6g水，抓水比例并不高
所以才会需要强力保湿剂“透明质酸”，[得意R]可吸收其本身重量1000倍水分
【抗氧化剂组合】
⭕️糖海带提取、燕麦仁提取、葡萄籽提取、醋酸生育酚酯（VE）、酯化VC（左旋VC衍生物）、超氧歧化酶
糖海带应该比较熟悉，也是olay淡斑小白瓶的核心成分之一。🎣平衡凝胶的抗氧化网，属于抑制弹性蛋白酶活性，消除氧自由基，产生防皱抗衰
【舒缓剂】
⭕️甘草酸钾、B5泛醇
联合减少香料、防腐剂、化学防晒⛱️有可能引起的刺激，舒缓退炎能促进伤口癒合，促进纤维细胞合成
【单提— —烟酰胺】
老朋友成分了，功效我就略过了，成分表排在第六位，前五位都是溶剂或保湿剂；[再见R]可见含量添加还可以，这也意味着，本品是不可以搭配水杨酸、果酸、左旋VC使用的；[doge]却是A酸 A醇产品的好伴侣
【 @宝拉珍选 文末的小提示❕】
秋冬到来了，空气湿润度逐渐降低，混油皮如果用平衡凝胶，💧记得前面的精华要保湿力强一些哦~
好了，今天就到这里吧~喵❤️",,1602160217000,1602160218000,58aa47115e87e708248f7761,柒家小喵,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mqsubgd58004964ev3h2tr1q6rupr8,39,39,3,3,,"http://sns-webpic-qc.xhscdn.com/202604082234/1473b816fef97c0eceaa172c5ba05ed4/d9f10e23-7ed6-3e6d-9629-540040a8abe2!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/c5320be6d41df25dd1dfe95556e597d0/92dcc249-2005-3a83-a121-75b551bab05d!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/e2b0e8b755af9e38fb7af57008b128f0/c79c2bce-8f83-3e2e-a7f3-e0e9da6a8f0e!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/9fde184cc1acd246d2ea96c5490c2e3f/f6839791-2dce-32a1-b660-38b88772a8d0!nd_dft_wlteh_webp_3",,1775658874460,https://www.xiaohongshu.com/explore/5f7f06590000000001002888?xsec_token=ABmRhst85PXPgbABTSXNsY547lUqCYW1M9OdP7eOlXM3k=&xsec_source=pc_search,宝拉珍选成分,ABmRhst85PXPgbABTSXNsY547lUqCYW1M9OdP7eOlXM3k=
68c9284d000000000e00fb76,normal,巴黎老佛爷百货的功效护肤,"法国人的傲娇在影视剧《Emily in Paris》里就有经典体现。第一季里，来自芝加哥的工作狂Emily刚见到老板Sylvie时，就被冷冷一句“Ah, so you’re the American”僵在原地，潜台词再明显不过：这是我们巴黎的地盘，你是外来者。
	
所以，当我在巴黎老佛爷百货总店看到宝拉珍选时，说实话有点惊讶。它不仅产品线齐全，还直接占据了Le Beauty Store入口处的C位，绝对是抢眼的存在。
	
今天就浅聊下，为什么外来品牌宝拉珍选，能占据巴黎老佛爷美妆区的C位？
	
❓为什么是老佛爷
老佛爷虽然孵化🐣了很多法国品牌，但定位早已超越本土，它是一个 全球高端美妆零售枢纽，选品逻辑极度国际化，强调的就是在这里，你能找到全球最好的东西。
	
💡成分党在欧洲的崛起
过去法国人爱说护肤是一种感官享受，讲究质地与香味，但这几年欧洲年轻人越来越成分党：要功效、要科学、要精准地满足控油祛痘、均匀肤色和淡纹紧致三大护肤刚需。
	
🎯宝拉珍选恰好就是靠高浓度烟酰胺、水杨酸和A醇打出名号，正中这代消费者的心：紫色线=高效抗老，水杨酸=毛孔痘痘救星。
	
🏅正C位 · Clinical系列
👉控油抑痘、均匀肤色、抗老淡纹
20%烟酰胺精华：控油细毛孔、均匀肤色、去黄提亮
色沉修护精华：烟酰胺+传明酸+补骨脂酚协同提亮肤色、淡化色沉
双A醇精华：0.3%A醇+2%补骨脂酚+多重胜肽，高效抗老淡纹
A醛精华：进阶抗老，比A醇更快更稳
1%A醇精华：高浓度A醇直击细纹粗糙
	
⭐️明星线 · 水杨酸系列
全球💥款2%水杨酸精华露，温和细腻毛孔、改善黑头、闭口及粗糙。针对不同肤质还细分了多款产品，覆盖各类战痘需求。",,1758013517000,1758498390000,5b5e9947e8ac2b5e9ac61595,耶鲁配方师Thomas,https://sns-avatar-qc.xhscdn.com/avatar/6473a3233e6d2bf88800e36a.jpg,39,11,17,3,,"http://sns-webpic-qc.xhscdn.com/202604082234/138ec4405e7d60af6f542f42fede94d1/notes_pre_post/1040g3k031mg499qj5m004a7m1qcke5cld38ld5o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/9edf6990dc826197e0961d35c496b799/notes_pre_post/1040g3k031mg499qj5m1g4a7m1qcke5cl6k3mjf8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/749046c5bc21902345cda6fbfdc9f86f/notes_pre_post/1040g3k031mg499qj5m104a7m1qcke5clrk3l6r0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082234/fd3ca0f331b0b71264780ad05d8be78b/notes_pre_post/1040g3k031mg499qj5m0g4a7m1qcke5cl5tcc4fg!nd_dft_wlteh_webp_3",,1775658874461,https://www.xiaohongshu.com/explore/68c9284d000000000e00fb76?xsec_token=ABrO7wOxYEoUhG6_dLjXrbmkDNgf6qQR9z-l2Bw7Rh-XE=&xsec_source=pc_search,宝拉珍选成分,ABrO7wOxYEoUhG6_dLjXrbmkDNgf6qQR9z-l2Bw7Rh-XE=
6961fe8c000000001a023769,video,皮肤博士1句话点评平价A醇🈚️广纯分享,"你用过哪一款？
@露得清
@Paula's Choice宝拉珍选
@CeraVe适乐肤
@理肤泉larocheposay
@skinbetter science
@versed @roc
#护肤分享[话题]# #精简护肤[话题]# #早C晚A[话题]# #A醇[话题]# #精华[话题]# #面霜[话题]# #寻找美护新玩家[话题]# #我的护肤日常[话题]#",http://sns-video-alos.xhscdn.com/stream/79/110/259/01e9627f28073d20010370039ba8c2b6ee_259.mp4,1768042561000,1768065154000,60ba4337000000000100194d,DermTalk,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311812rlsmc005o5q8crg86adl53nabo,4188,5415,83,387,,http://sns-webpic-qc.xhscdn.com/202604082236/cab6e5ff13fbe55f3785b175623f2ef2/spectrum/1040g0k031r5s89ih70005o5q8crg86ad875otk8!nd_dft_wlteh_webp_3,"护肤分享,精简护肤,早C晚A,A醇,精华,面霜,寻找美护新玩家,我的护肤日常",1775659029299,https://www.xiaohongshu.com/explore/6961fe8c000000001a023769?xsec_token=ABnBdRlCdw0yDV7l6XbK3PTOfXZwBuxztK_2xJwimyx70=&xsec_source=pc_search,Paula's Choice评测,ABnBdRlCdw0yDV7l6XbK3PTOfXZwBuxztK_2xJwimyx70=
69743b7d000000001a034b4c,video,烂脸期成功上岸✨北美高性价比祛痘急救清单,"被各种🫘困扰的我 终于成功上岸了[笑哭R]
	
🧴 清洁: PanOxyl祛痘洗面奶
💧 精华: INKEY List 360
🩹 急救: Hero痘贴
Neutrogena点涂
💚 舒缓: Dr. Jart+绿色霜
泛红立刻被遮盖,还在边治疗!SPF30防晒!
💦 喷雾: Magic Molecule
💄 遮瑕: HAUS LABS
☀️ 防晒: Paula's Choice SPF50
	
#痘敏肌[话题]# #平价护肤[话题]# #北美好物[话题]# #祛痘神器[话题]#
#油痘肌[话题]# #闭口救星[话题]# #素颜出大片[话题]# #学生党护肤[话题]##北美好物[话题]# #白女好物[话题]#",http://sns-video-alos.xhscdn.com/stream/79/110/259/01e9743b7c0fe1ad010370039bee0cdb7e_259.mp4,1769225085000,1769225086000,5ff2d0c3000000000100350a,吃土大恼斧🐯,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ti33tnglm7g5nviq31g8d8adhusgso,2112,2357,49,254,,http://sns-webpic-qc.xhscdn.com/202604082236/eb1122d79b48e8c8d1f6981fcf262a5e/1040g00831rn672tkim005nviq31g8d8ag3ut7j8!nd_dft_wlteh_webp_3,"痘敏肌,平价护肤,北美好物,祛痘神器,油痘肌,闭口救星,素颜出大片,学生党护肤,白女好物",1775659029300,https://www.xiaohongshu.com/explore/69743b7d000000001a034b4c?xsec_token=AB8kAynhw4QuCGvPl0vZ_oPw7km3jyWXpytZPOhAbe3uE=&xsec_source=pc_search,Paula's Choice评测,AB8kAynhw4QuCGvPl0vZ_oPw7km3jyWXpytZPOhAbe3uE=
5f02e5370000000001003813,normal,油皮、痘痘皮最爱的宝拉珍选，什么最值得买,"拖稿大王龙小姐来了！
今天是预告了很久很久的宝拉专场。这次试用的产品太多了，而且宝拉家的好几款精华都不能每天使用，一用一停，就拖到现在。
.
宝拉这个牌子，经常看我笔记的小伙伴不会陌生。品牌创始人宝拉大妈，就是最最最最最资深的成分党，出过21本书，我当初就是看着她的书，迈进成分党这扇大门的。
.
因为宝拉大妈自己就是个油痘皮，它很多护肤观点，非常契合油痘皮的刚需，所以强烈建议油皮的宝宝们，多尝试一下它家的各种精华，会有意想不到的收获。
.
同时宝拉大妈也是个用酸高手，刷酸入门或者你刚好正在考虑刷酸，也可以去看看它家的一些产品。
.
图片部分我测评了它家的一些热门产品，这里点名表扬：
❤️C15左C精华
❤️1%视黄醇精华
最近在尝试早C晚A的搭配，用的就是这两款精华，用完之后好感度蹭蹭蹭往上涨！真有一种皮肤在发光的感觉。特别是那个视黄醇精华，我以为刺激性会很强，一直没敢下手，最近为了写笔记，才逼着自己用了一段时间。
然后我发现其实他没有我想象中那么难驾驭，注意降低频率，一周一次，慢慢过渡到2-3次，就不会有太大的风险。而且用下来我发现我的法令纹居然没那么明显了！😳😳😳这可是我尝试无数办法都没有撼动的法令纹啊！
.
它家那款5%果酸精华其实也挺好的，主要是我用惯了猛药再回头用这种的入门款，觉得有点寡淡，新手还是很建议的。成分足够温和，比较容易把控~
.
.
.
下面我分享三个宝拉大妈比较有名的一些护肤观点。有兴趣的可以找她的书去看看。
.
■ 关于护肤成分表
成分表，是包装上面唯一一个不会出现在广告里的东西。也是唯一一个法律规定必须告诉消费者的东西。法律对化妆品的包装、广告词、宣传几乎没有约束力，除了成分表……所以你懂的。
.
■贵的就是好的
最最最大的谎言是，贵的就是好的。价格与护肤效果没有必然的联系。更高的价格不一定能买到更好的产品，更重要的还是要看产品本身。
.
■品牌专利
很多专.利技术和专.利成分只是品牌定价的筹码，和其他有效护肤成分相比不一定效果更好。
.
♥ ♥
宝拉大妈不能算是护肤界唯一的真理，但是她是个很靠谱的人，说话直来直去，不奉承任何品牌，在国外公信度很高。她的自创品牌宝拉珍选，不玩概念性添加，用料足，效果好，价格不贵，值得入手一试～
@宝拉珍选",,1594033344000,1594032414000,5b964416fcc1570001dc91d5,L-龙小姐,https://sns-avatar-qc.xhscdn.com/avatar/5cac9934ff64410001e31439.jpg,1908,2186,95,200,,"http://sns-webpic-qc.xhscdn.com/202604082236/712cc93760b4b4b2883799aee7835b21/08a1a6e2-3268-30f9-bba1-2c7dddfff271!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/3f3baba64f7dcb9578281da7eee7c04a/b91a3e83-109d-3ff4-9803-1e4aac49bd85!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/e7f0be222527a625fa6ced6db2b3690b/066f0b2a-4b2e-3a2f-8ea6-e088962f4b94!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/77dae6fe0bd4306cc2e26a4475f2a080/b2edcaa3-d8d3-3a11-8a61-a9664667f013!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/101b5ca3fcc764ab718c9c1e1ffacd01/48899337-013a-365c-9cbb-c003fe0c88ad!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/83a9505fc9ca73b77250f95799d7e3e7/4a57dcd2-6f1e-393d-a695-ca663ab0c77f!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/0ca23e876b3387b8a1592071601c19a9/36a7e5dd-f5f1-383f-93b2-487b4267f8db!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/7450e472ccffcb3f605bdcff7c9b1b37/a5cc8acf-39a3-3a29-8064-a19b6e19c952!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/f723df4697bf036767b5281b18263a56/0ab18694-2795-3d00-8a52-dd5ae634843b!nd_dft_wlteh_webp_3",,1775659029301,https://www.xiaohongshu.com/explore/5f02e5370000000001003813?xsec_token=AByXLDzcVWZ_8p8PD4iBAPI9hzU8cg_yp3qaqxr7olSFY=&xsec_source=pc_search,Paula's Choice评测,AByXLDzcVWZ_8p8PD4iBAPI9hzU8cg_yp3qaqxr7olSFY=
671731ed0000000024014a22,video,皮肤博士的宝拉珍选Top 5爱用品❤️,"下次想看我分享哪个品牌的爱用品？
#护肤[话题]#  #护肤小知识[话题]#  #护肤日常[话题]#  #我的护肤日常[话题]#  #刷酸[话题]#  #痘痘[话题]#  #如何拯救痘痘肌[话题]#",http://sns-video-alos.xhscdn.com/stream/110/259/01e71731ed0d36ec0103770392b29b7fc6_259.mp4,1729680901000,1729573358000,60ba4337000000000100194d,DermTalk,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311812rlsmc005o5q8crg86adl53nabo,1154,733,47,73,,http://sns-webpic-qc.xhscdn.com/202604082236/56eb4070b85495c8f6aadb3938c23a86/spectrum/1040g34o3198b2lsgki705o5q8crg86adddedk70!nd_dft_wlteh_webp_3,"护肤,护肤小知识,护肤日常,我的护肤日常,刷酸,痘痘,如何拯救痘痘肌",1775659029302,https://www.xiaohongshu.com/explore/671731ed0000000024014a22?xsec_token=AB8N-PHddQGUnJ24bbB9bU2t32sWepRHLHuUy6ggR2Xws=&xsec_source=pc_search,Paula's Choice评测,AB8N-PHddQGUnJ24bbB9bU2t32sWepRHLHuUy6ggR2Xws=
689f3529000000001c032e58,video,宝拉珍选全线点评！护肤颠王怎么选？！,"众多成分党追捧的宝拉珍选咋选？
竟然不是按颜色区分？而是按成分！
今天给大家一口气盘点完所有系列！
到底哪些产品的配方科学又靠谱？
	
﻿#护肤[话题]#﻿ ﻿#宝拉珍选[话题]#﻿ ﻿#成分党[话题]#﻿ ﻿#北美护肤[话题]#﻿ ﻿#冷门护肤[话题]#﻿ ﻿#护肤猛药[话题]#﻿",http://sns-video-alos.xhscdn.com/stream/1/110/259/01e89f33bdb876660103700398ade9e3e5_259.mp4,1755315025000,1755264298000,601bbb5700000000010064f0,技术员小星星,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31b80dftm7a005o0rndbg8p7gnrkrgug,873,641,40,64,,http://sns-webpic-qc.xhscdn.com/202604082236/a30d90c4a7743f3aec48fee87aba7fb7/spectrum/1040g34o31l74q7hf520g5o0rndbg8p7g4793ut8!nd_dft_wlteh_webp_3,"护肤,宝拉珍选,成分党,北美护肤,冷门护肤,护肤猛药",1775659029303,https://www.xiaohongshu.com/explore/689f3529000000001c032e58?xsec_token=ABuTd4rYRMmGO1hznw3hvsTqYyj6bLfwnY3RjWq9mHiCc=&xsec_source=pc_search,Paula's Choice评测,ABuTd4rYRMmGO1hznw3hvsTqYyj6bLfwnY3RjWq9mHiCc=
68f84a2f0000000004017cf8,normal,缩毛孔还是得下猛药,"之前一直在用 The Ordinary 的烟酰胺 10% + 锌 1%，价格便宜，用起来无负担。但说实话，用完一瓶，几乎没什么明显的变化，毛孔还是一样粗大，肤色也没有提亮。它最牛的一点是，会跟防晒霜打架，会搓泥￼🙂👍🏻
最近尝试了 Paula’s Choice 的 20% 烟酰胺精华。用第一次就明显感觉毛孔有缩小，而且涂完不会跟后续产品打架，不搓泥。用的时候会有一点轻微的刺痒感，但不会像刷酸一样，用后脱皮。不会脱皮！缩毛毛孔效果明显！
后续想找同样号称含有 20% 烟酰胺的精华试一下，比如比如 CELDYQUÉ、Jumiso、Isntree 和 TIRTIR。看会不会找到更具性价比的选择。有没有人试过这些？效果如何？求分享。
	
#宝拉珍选[话题]# #ordinary[话题]# #烟酰胺[话题]# #黑头[话题]# #毛孔粗大[话题]# #收缩毛孔[话题]#",,1761102383000,1761144286000,640408e3000000001001e87f,杰酱网不卡,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31j07lllk1g105p0413hk3q3vt1f9148,577,458,36,25,,"http://sns-webpic-qc.xhscdn.com/202604082236/37ee9726391228635d1d7a48a8780925/notes_pre_post/1040g3k031nu2ii2d581g5p0413hk3q3vm25e4e0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/eef6deea95ab4e4abf10fca2e0992f46/notes_pre_post/1040g3k031nu2ii2d58205p0413hk3q3va2bg1kg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/af41e1a4134440a5564bc59c7a81a9a1/notes_pre_post/1040g3k031nu2ii2d582g5p0413hk3q3vck08g5g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/acd0a61964c3e6d3f69f02728ada717d/notes_pre_post/1040g3k031nu2ii2d58305p0413hk3q3vjca9kg8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/9087e07b952256a60b976977a19d517d/notes_pre_post/1040g3k031nu2ii2d583g5p0413hk3q3vi1lq07g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/f7441d723f9e0cc028964e61a0ac831a/notes_pre_post/1040g3k031nu2ii2d58405p0413hk3q3vecq9m6o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082236/4cb2ada0e6f089f1cbf7f2d4ee85b7b9/notes_pre_post/1040g3k031nu2ii2d584g5p0413hk3q3vat76740!nd_dft_wlteh_webp_3","宝拉珍选,ordinary,烟酰胺,黑头,毛孔粗大,收缩毛孔",1775659029303,https://www.xiaohongshu.com/explore/68f84a2f0000000004017cf8?xsec_token=AB2jZ1N3u4xS2lo9oedG2722JZsDcmkMLKGq1EgCmM7XI=&xsec_source=pc_search,Paula's Choice评测,AB2jZ1N3u4xS2lo9oedG2722JZsDcmkMLKGq1EgCmM7XI=
6611122b000000001b00b8ba,normal,🇲🇾 真实经验如何在兩個星期內去粉刺？無廣,"我的肤质是外油内干，也是黑頭粉刺的重患者。一开始接觸寶拉珍選2%水楊酸是因為Youtuber丹尼表姐 & Dr Grace的大力推薦，在好奇心的驅使下決定試下刷酸。
一開始每晚都勤勞擦臉，結果在兩個星期內原本兩頰的粉刺竟然改善至少80%！真的不誇張這真是我用過最有感的護膚品！
當然水楊酸對於一些姐妹來說可能會有點刺激。可以從一星期用一次，再到一星期用三次，讓肌膚慢慢建立受耐度。但寶拉珍選的2%水楊酸對我而言蠻mild的，所以每天使用也ok！
切記，當你使用酸的期間，記得一定要擦防晒啊！！
使用之後，粉刺真的在兩個星期內減少了很多很多；而黑頭也在半年後神奇消失（？）黑頭的部分不曉得是不是水楊酸的功勞，因為後來我也一直用不同的產品在加強護膚流程。
用了這個產品有一年多了吧，基本上手摸在臉上就是咕溜咕溜的滑！幾乎零粉刺吧（除了下巴部分）
回购率：⭐️⭐️⭐️⭐️⭐️
	
#护肤分享[话题]# #我的护肤日常[话题]# #每日护肤[话题]# #爱用好物[话题]#",,1712394795000,1712399699000,5cb81a0b000000001203af36,一塊糕,https://sns-avatar-qc.xhscdn.com/avatar/6603dcd900a63657243480d8.jpg,470,398,69,60,,http://sns-webpic-qc.xhscdn.com/202604082236/19d003bc1edff1cc41f93e43899d2894/1040g008311891a2qmo105n5o385knbpmojmg9qo!nd_dft_wlteh_webp_3,"护肤分享,我的护肤日常,每日护肤,爱用好物",1775659029305,https://www.xiaohongshu.com/explore/6611122b000000001b00b8ba?xsec_token=AB1rHFTImGunmJU-3JO0H_G5_Jxeup98jV1Nm4tHOqdGc=&xsec_source=pc_search,Paula's Choice评测,AB1rHFTImGunmJU-3JO0H_G5_Jxeup98jV1Nm4tHOqdGc=
65e2d926000000000102be3a,normal,"稳定回购的洁面，都很好用。fresh最好闻，ren也不错还很便宜，回购最多的宝拉，因为宝拉新出的100ml装可以带上飞机[doge]
#空瓶记[话题]# #爱用好物[话题]# #洁面[话题]#","稳定回购的洁面，都很好用。fresh最好闻，ren也不错还很便宜，回购最多的宝拉，因为宝拉新出的100ml装可以带上飞机[doge]
#空瓶记[话题]# #爱用好物[话题]# #洁面[话题]#",,1709365543000,1709365543000,5d8af22c000000000101b08e,小夏夏,https://sns-avatar-qc.xhscdn.com/avatar/60046cf134c97000faea65ce.jpg,458,326,13,15,,http://sns-webpic-qc.xhscdn.com/202604082236/95bfa35e462b0e9bb9f7527cc2df77dc/1040g00830vr74ppslo0g5ncau8m0bc4e641e3q8!nd_dft_wlteh_webp_3,"空瓶记,爱用好物,洁面",1775659029306,https://www.xiaohongshu.com/explore/65e2d926000000000102be3a?xsec_token=ABSKChGPNFICSIk5AHPtEHScP_aWP_S1E6I_3lSrZb2M8=&xsec_source=pc_search,Paula's Choice评测,ABSKChGPNFICSIk5AHPtEHScP_aWP_S1E6I_3lSrZb2M8=
